,Time Relative (sec),Time Absolute (UTC),Time Absolute (Date_Time),Step,Ionizer_State,Pressure_(mBar),External_Pressure_(mBar),1_amu,2_amu_(Hydrogen),15_amu_(Methanol_/_CH3OH),18_amu_(Water),28_amu_(Nitrogen),29_amu_(Methanol_/_CH3OH),30_amu_(Methanol_/_CH3OH),31_amu_(Methanol_/_CH3OH),32_amu_(Oxygen),40_amu_(Argon),44_amu_(CO2),Periph:_Digital_In_0,Periph:_Digital_In_1,Periph:_Digital_In_13,Periph:_Digital_In_14,Periph:_Digital_In_15,Periph:_Digital_In_16,Periph:_Digital_In_17,Periph:_Digital_Out_2,Periph:_Digital_Out_3,Periph:_Digital_Out_4,Periph:_Digital_Out_5,Periph:_Digital_Out_6,Periph:_Digital_Out_7,Periph:_Digital_Out_8,Periph:_Digital_Out_9,Periph:_Digital_Out_10,Periph:_Digital_Out_11,Sig:_CO2_in_%,Sig:_N2_in_%,Sig:_H2_in_%,Sig:_H2O_in_%,Sig:_MeOH_in_%
174,79.69800000000001,1604671326.052,2020/11/06_15:02:06.052,1,3,5.772559688999999e-06,7.418055702000001e-06,1.401047334e-10,1.7081757879999998e-11,1.894267382e-11,1.615096834e-09,4.769759343e-08,3.8848330110000003e-10,2.466128517e-11,7.444322069e-12,1.043882936e-08,6.841827105000001e-10,4.5006512410000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07368763662000001,78.09365233,0.25735611199999997,17.09114133,0.7196301552
175,80.149,1604671326.5029998,2020/11/06_15:02:06.503,1,3,5.7717270470000005e-06,7.361406915e-06,1.424721591e-10,1.6527198009999998e-11,1.7410078589999998e-11,1.625580892e-09,4.78394675e-08,3.874020271e-10,2.41826021e-11,8.021721308e-12,1.0430654559999999e-08,6.825259247000001e-10,4.500281398e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0735108905,78.144488,0.2597211884,17.03819467,0.7138546244
176,80.6,1604671326.954,2020/11/06_15:02:06.954,1,3,5.769313702000001e-06,7.457966149e-06,1.437481939e-10,1.678094122e-11,1.812221727e-11,1.6458383539999998e-09,4.777399099e-08,3.854647712e-10,2.465737163e-11,8.255224629e-12,1.0386640879999999e-08,6.862280744e-10,4.588319655e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07505150662,78.14429401,0.2625787729,16.98951044,0.7139858148999999
177,81.051,1604671327.405,2020/11/06_15:02:07.405,1,3,5.770555163e-06,7.313601145e-06,1.417605061e-10,1.687030723e-11,1.8209199770000002e-11,1.625345858e-09,4.765568562e-08,3.877635713e-10,2.343207399e-11,7.376770202000001e-12,1.037592412e-08,6.898494552999999e-10,4.4711415130000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07331311140999999,78.14081883,0.2601062493,17.0133573,0.7161889
178,81.502,1604671327.856,2020/11/06_15:02:07.856,1,3,5.771330507e-06,7.429443031e-06,1.431350732e-10,1.658389225e-11,1.859474207e-11,1.6355941050000001e-09,4.763940709e-08,3.868637632e-10,2.452926751e-11,8.065588995e-12,1.040894659e-08,6.912487803999999e-10,4.60389088e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07545011048,78.07306084,0.2617528066,17.05853138,0.7178965663
179,81.95299999999999,1604671328.3070002,2020/11/06_15:02:08.307,1,3,5.776917988e-06,7.395341981e-06,1.430814633e-10,1.627652006e-11,1.798474911e-11,1.622105339e-09,4.766843986e-08,3.8985220610000003e-10,2.438514841e-11,7.523389897e-12,1.028299845e-08,6.850682798999999e-10,4.509957685e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0740517115,78.26968240000001,0.26165947079999996,16.88427449,0.7220446109
180,82.404,1604671328.758,2020/11/06_15:02:08.758,1,3,5.773464636e-06,7.4066942940000004e-06,1.4633416699999998e-10,1.657765245e-11,1.7629359779999998e-11,1.6060840439999999e-09,4.762479833e-08,3.8758640739999994e-10,2.464278087e-11,7.869933004e-12,1.041501108e-08,6.840062405000001e-10,4.515354757e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07405171627,78.10456194,0.2671750168,17.0805947,0.7178737226
181,82.855,1604671329.2089999,2020/11/06_15:02:09.209,1,3,5.7644137999999995e-06,7.367050785e-06,1.381271625e-10,1.681032223e-11,1.8680508530000002e-11,1.605472977e-09,4.750470595e-08,3.85069171e-10,2.4426578820000002e-11,6.964929067999999e-12,1.034646857e-08,6.88541113e-10,4.548829716e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07483996657,78.15747846,0.2549120741,17.02260604,0.7159193453
182,83.306,1604671329.66,2020/11/06_15:02:09.660,1,3,5.775089448e-06,7.4066942940000004e-06,1.374933362e-10,1.611903493e-11,1.832591717e-11,1.5914378699999999e-09,4.737383108e-08,3.87383875e-10,2.493530209e-11,7.919380429e-12,1.0411606690000001e-08,6.777914341e-10,4.49847555e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07411995402,78.05635802,0.2531022288,17.15487392,0.7226087667000001
183,83.757,1604671330.111,2020/11/06_15:02:10.111,1,3,5.783791948e-06,7.446543805e-06,1.334851812e-10,1.6469116e-11,1.7992860670000002e-11,1.5885913699999999e-09,4.74902393e-08,3.8684233589999995e-10,2.497694933e-11,7.755040533e-12,1.024818364e-08,6.856977208e-10,4.50474727e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07428026051,78.30821876,0.2472645766,16.89856732,0.7215189367
184,84.208,1604671330.562,2020/11/06_15:02:10.562,1,3,5.768343725999999e-06,7.3416877060000005e-06,1.38314693e-10,1.621156161e-11,1.804698752e-11,1.5753856e-09,4.758479477e-08,3.8528782939999996e-10,2.405910367e-11,7.275834449000001e-12,1.026969265e-08,6.85601298e-10,4.655611313e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07663403005,78.32729898,0.25435907010000003,16.9045026,0.715491325
185,84.65899999999999,1604671331.0129998,2020/11/06_15:02:11.013,1,3,5.774575129e-06,7.381178875e-06,1.391238791e-10,1.71421384e-11,1.900780748e-11,1.57893576e-09,4.743569804e-08,3.845988805e-10,2.4538890020000002e-11,7.354449515e-12,1.027124341e-08,6.867333369e-10,4.582237714e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07560175997,78.26355769,0.2578213241,16.94639448,0.7185259824
186,85.11,1604671331.464,2020/11/06_15:02:11.464,1,3,5.777427305e-06,7.330443623e-06,1.43035736e-10,1.608028641e-11,1.741469469e-11,1.582333375e-09,4.744294912e-08,3.880879229e-10,2.381690331e-11,7.124435156e-12,1.0388934159999999e-08,6.84070578e-10,4.545425147e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07483499213,78.10914512,0.2619655126,17.10413835,0.7185528077
187,85.561,1604671331.915,2020/11/06_15:02:11.915,1,3,5.7687630029999995e-06,7.389685379e-06,1.4065514030000002e-10,1.6812565229999998e-11,1.834478056e-11,1.583916887e-09,4.733381687e-08,3.8355327250000003e-10,2.416386188e-11,7.868738647e-12,1.037669772e-08,6.850593981000001e-10,4.456362709e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07351859137,78.08869625,0.2597814552,17.11889829,0.7158746376999999
188,86.012,1604671332.3660002,2020/11/06_15:02:12.366,1,3,5.771052656000001e-06,7.386845937e-06,1.41415199e-10,1.669148847e-11,1.7670068530000002e-11,1.615164447e-09,4.748288518e-08,3.8658698460000003e-10,2.379559744e-11,6.884522466000001e-12,1.033568964e-08,6.825671695e-10,4.5204819050000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07440564575,78.15526769,0.26023840870000003,17.01220529,0.7158922854
189,86.463,1604671332.8170002,2020/11/06_15:02:12.817,1,3,5.771264114e-06,7.386845937e-06,1.4207293669999999e-10,1.645888634e-11,1.8868552549999998e-11,1.622721957e-09,4.757574246e-08,3.8713329760000003e-10,2.411560535e-11,7.721432868e-12,1.033144947e-08,6.799296681e-10,4.4420876700000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0729998571,78.18446323,0.26052616,16.97837574,0.719530515
190,86.914,1604671333.268,2020/11/06_15:02:13.268,1,3,5.773514203999999e-06,7.378351256e-06,1.3977624609999998e-10,1.666234685e-11,1.708961792e-11,1.617204037e-09,4.743197124e-08,3.869266296e-10,2.406156697e-11,7.190584933e-12,1.0392540159999999e-08,6.828563826000001e-10,4.4976977e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07402246122,78.06285539,0.2574643841,17.10389298,0.7163584651999999
191,87.365,1604671333.7189999,2020/11/06_15:02:13.719,1,3,5.772853456e-06,7.361406915e-06,1.498595553e-10,1.647987649e-11,1.7934658970000002e-11,1.597900368e-09,4.742654269e-08,3.838017959e-10,2.4400417449999998e-11,7.720583721e-12,1.0410356129999999e-08,6.86178725e-10,4.494510666e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07396408842,78.04767321,0.2737371286,17.13184279,0.7139791987
192,87.816,1604671334.17,2020/11/06_15:02:14.170,1,3,5.769788459e-06,7.423751413e-06,1.3590044369999999e-10,1.6901070819999998e-11,1.7936702470000002e-11,1.60364233e-09,4.748660132e-08,3.860266828e-10,2.430083565e-11,6.8577270600000005e-12,1.0396614240000001e-08,6.776563755e-10,4.423339819e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07275628316,78.10723917,0.2513320412,17.10063075,0.7157002842
193,88.26700000000001,1604671334.621,2020/11/06_15:02:14.621,1,3,5.772086297000001e-06,7.4351305560000005e-06,1.2115881909999998e-10,1.599322411e-11,1.73798944e-11,1.577743935e-09,4.771219153e-08,3.852996255e-10,2.415397396e-11,6.929247107e-12,1.0361428159999999e-08,6.812391207000001e-10,4.5107296370000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07400871882,78.28263831,0.225028938,17.0002657,0.7116858537999999
194,88.71799999999999,1604671335.072,2020/11/06_15:02:15.072,1,3,5.775960744e-06,7.3473083829999995e-06,1.3945153369999998e-10,1.692647411e-11,1.804639077e-11,1.577277309e-09,4.757393768e-08,3.8673853010000005e-10,2.43217859e-11,7.492451971000001e-12,1.033107644e-08,6.828655419e-10,4.591881042e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07551932511,78.24139243,0.2571835267,16.99076943,0.7180428567
195,89.169,1604671335.5229998,2020/11/06_15:02:15.523,1,3,5.774505552999999e-06,7.398177331000001e-06,1.427414159e-10,1.607626879e-11,1.787490121e-11,1.5970056390000001e-09,4.745383464e-08,3.844749519e-10,2.3946246030000002e-11,6.6904398690000004e-12,1.030842522e-08,6.837184152e-10,4.52896956e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07463684494,78.20331867,0.2617295336,16.98815425,0.7135563342
196,89.62,1604671335.974,2020/11/06_15:02:15.974,1,3,5.7683632799999995e-06,7.336055205e-06,1.428686058e-10,1.659995752e-11,1.8639933350000002e-11,1.5981668210000001e-09,4.720288516e-08,3.8577174789999997e-10,2.421897058e-11,7.228379787000001e-12,1.030398167e-08,6.801841312000001e-10,4.559881639e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07546206531,78.11665926,0.26390656809999996,17.05219124,0.7213086942
197,90.071,1604671336.425,2020/11/06_15:02:16.425,1,3,5.774911642000001e-06,7.378351256e-06,1.407922112e-10,1.656759278e-11,1.7405847600000002e-11,1.608125633e-09,4.7406537360000004e-08,3.847065999e-10,2.39160549e-11,6.925658397000001e-12,1.0344926690000001e-08,6.830832010999999e-10,4.522096586e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0745258759,78.12778107,0.2593349568,17.04883362,0.7135249645
198,90.522,1604671336.8760002,2020/11/06_15:02:16.876,1,3,5.774559213e-06,7.420899237000001e-06,1.459235649e-10,1.683781933e-11,1.8376277929999998e-11,1.6302662550000002e-09,4.7432003210000003e-08,3.861249376e-10,2.432486157e-11,7.321991104e-12,1.032935337e-08,6.849664169e-10,4.5326253169999997e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07464696534,78.11488602,0.2680487038,17.01122042,0.7182841611
199,90.973,1604671337.3270001,2020/11/06_15:02:17.327,1,3,5.7714473770000006e-06,7.3755327320000005e-06,1.4091443290000002e-10,1.655343917e-11,1.747329018e-11,1.58667135e-09,4.7209987030000004e-08,3.836224671e-10,2.362315552e-11,6.2238218050000005e-12,1.023558927e-08,6.816763265e-10,4.556203678e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07549896407000001,78.22971417,0.2609334888,16.96097103,0.7140973568000001
200,91.42399999999999,1604671337.7779999,2020/11/06_15:02:17.778,1,3,5.774160400000001e-06,7.378351256e-06,1.4807136069999999e-10,1.600909336e-11,1.786258121e-11,1.570510721e-09,4.7115470639999996e-08,3.823761585e-10,2.4146703729999998e-11,7.025333006000001e-12,1.0321016040000001e-08,6.800190411e-10,4.432241033e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07347047784,78.10035862,0.2719858707,17.10850053,0.715122568
201,91.875,1604671338.2289999,2020/11/06_15:02:18.229,1,3,5.774662441e-06,7.344493497000001e-06,1.4695869519999997e-10,1.670244672e-11,1.764810693e-11,1.602698418e-09,4.751376181e-08,3.864567555e-10,2.410180909e-11,6.568827947000001e-12,1.031556174e-08,6.8487227e-10,4.501586257e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07408756694,78.19863506,0.269355181,16.97745699,0.715557963
202,92.32600000000001,1604671338.68,2020/11/06_15:02:18.680,1,3,5.7739998739999994e-06,7.395341981e-06,1.35298231e-10,1.669653305e-11,1.732721258e-11,1.572132424e-09,4.748465088e-08,3.837964113e-10,2.3373402170000003e-11,7.015177501e-12,1.034247177e-08,6.779677375e-10,4.526047939e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07455685873,78.22070059,0.2503785267,17.03698716,0.7108231029000001
203,92.777,1604671339.131,2020/11/06_15:02:19.131,1,3,5.776356375e-06,7.455100786e-06,1.3667357519999997e-10,1.713973408e-11,1.7770141260000002e-11,1.595469534e-09,4.711178292e-08,3.814540628e-10,2.434505202e-11,6.007567273999999e-12,1.035063857e-08,6.807209796e-10,4.557425617e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07549459312000001,78.04153444,0.25479457440000003,17.14602306,0.7116019046
204,93.228,1604671339.582,2020/11/06_15:02:19.582,1,3,5.774079455e-06,7.232747521000001e-06,1.393897636e-10,1.615426716e-11,1.7274166469999998e-11,1.598403188e-09,4.7382833660000004e-08,3.843069751e-10,2.470095829e-11,6.359806345e-12,1.030943952e-08,6.798204222e-10,4.571675677e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07543471622,78.18381844,0.2566546853,17.01104146,0.7138787115999999
205,93.679,1604671340.033,2020/11/06_15:02:20.033,1,3,5.773312751e-06,7.469414413e-06,1.435486313e-10,1.602009497e-11,1.779262501e-11,1.609206657e-09,4.730461711e-08,3.828934392e-10,2.402317581e-11,6.7707645050000005e-12,1.024114127e-08,6.80628387e-10,4.431142953e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07327721311,78.22700703,0.2638766496,16.93563713,0.7135326614
206,94.13,1604671340.484,2020/11/06_15:02:20.484,1,3,5.771449651e-06,7.358587027000001e-06,1.424914908e-10,1.610719717e-11,1.692230037e-11,1.5934459310000001e-09,4.7104453669999996e-08,3.832841267e-10,2.319233694e-11,6.11867718e-12,1.036903186e-08,6.784467987e-10,4.550092941e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07535887137,78.01463642,0.26267195600000004,17.17324345,0.7113689768000001
207,94.581,1604671340.935,2020/11/06_15:02:20.935,1,3,5.767661605000001e-06,7.426588581e-06,1.39843373e-10,1.5797663519999998e-11,1.7508345470000002e-11,1.603784883e-09,4.722094005e-08,3.857768827e-10,2.349607661e-11,6.333413394e-12,1.037604758e-08,6.818940412e-10,4.439509177e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07336113711,78.03073986,0.2571906705,17.14600913,0.7157049789
208,95.03200000000001,1604671341.3860002,2020/11/06_15:02:21.386,1,3,5.770625194000001e-06,7.369882042e-06,1.42905493e-10,1.621678486e-11,1.713966122e-11,1.6059684689999998e-09,4.7275431569999996e-08,3.842719198e-10,2.334074947e-11,6.662754116000001e-12,1.0370269090000001e-08,6.863120072000001e-10,4.510208873e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07445830097999999,78.04623715,0.2626923673,17.12010771,0.7122161106999999
209,95.48299999999999,1604671341.8370001,2020/11/06_15:02:21.837,1,3,5.774399142000001e-06,7.423751413e-06,1.493243584e-10,1.61396764e-11,1.729917598e-11,1.611946243e-09,4.724454783e-08,3.831709117e-10,2.338566493e-11,6.787041415e-12,1.031099472e-08,6.754551362999999e-10,4.538546969e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07503660861,78.11025575,0.27356464760000004,17.04735196,0.711989432
210,95.934,1604671342.2879999,2020/11/06_15:02:22.288,1,3,5.772709756e-06,7.412364539e-06,1.3824821840000002e-10,1.687026213e-11,1.768185945e-11,1.6140023759999999e-09,4.725359304e-08,3.826104711e-10,2.3355893609999998e-11,5.8211339390000005e-12,1.024242025e-08,6.76961931e-10,4.4820026160000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07418521619,78.2132077,0.2567490249,16.95305035,0.7108491427
211,96.385,1604671342.7389998,2020/11/06_15:02:22.739,1,3,5.774116744e-06,7.477997315e-06,1.377621628e-10,1.6095867689999998e-11,1.755105089e-11,1.611980327e-09,4.7191829110000005e-08,3.831153172e-10,2.4000268789999998e-11,6.308677539e-12,1.026358643e-08,6.749112935e-10,4.441328902e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07356658264999999,78.16898216,0.25485186449999997,17.00069947,0.7138714964
212,96.836,1604671343.19,2020/11/06_15:02:23.190,1,3,5.775614227000001e-06,7.361406915e-06,1.294985646e-10,1.656811494e-11,1.72635465e-11,1.5829689779999999e-09,4.726817693e-08,3.812212213e-10,2.4445969550000002e-11,6.44221395e-12,1.037420905e-08,6.770696226e-10,4.479293325e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07401018952,78.09996977,0.241342146,17.14103368,0.7094416728
213,97.287,1604671343.641,2020/11/06_15:02:23.641,1,3,5.773872999e-06,7.355768048e-06,1.375897035e-10,1.62234913e-11,1.72597648e-11,1.586451415e-09,4.7311818460000004e-08,3.8478489839999995e-10,2.354444938e-11,5.859964423e-12,1.030127272e-08,6.832143740000001e-10,4.441300105e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07339483707000001,78.18528640000001,0.25418445289999997,17.023398899999997,0.7129924562000001
214,97.738,1604671344.092,2020/11/06_15:02:24.092,1,3,5.7662377909999995e-06,7.412364539e-06,1.3723978899999998e-10,1.677115738e-11,1.79986373e-11,1.5949642720000001e-09,4.7115435110000005e-08,3.8293984649999997e-10,2.382113083e-11,5.7487335200000005e-12,1.024948215e-08,6.818020592999999e-10,4.532964629e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07520904875,78.1719547,0.2555285056,17.00551109,0.714281403
215,98.189,1604671344.543,2020/11/06_15:02:24.543,1,3,5.772371424e-06,7.324811122000001e-06,1.422714863e-10,1.642916532e-11,1.734861733e-11,1.593671195e-09,4.72536783e-08,3.829477568e-10,2.3187186550000002e-11,6.285284359e-12,1.020988805e-08,6.730700997000001e-10,4.421133945e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07324246291,78.28253619,0.2629105277,16.9141527,0.7119741018000001
216,98.64,1604671344.994,2020/11/06_15:02:24.994,1,3,5.7739071050000006e-06,7.4351305560000005e-06,1.462080595e-10,1.656196534e-11,1.7797935e-11,1.62334457e-09,4.718819113e-08,3.816881256e-10,2.342740758e-11,6.623241452000001e-12,1.0209944890000001e-08,6.768882677e-10,4.441520762e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07361422189,78.21019328,0.2697767132,16.92206766,0.71191856
217,99.09100000000001,1604671345.445,2020/11/06_15:02:25.445,1,3,5.772943041e-06,7.412364539e-06,1.437016894e-10,1.664852631e-11,1.724227011e-11,1.6304086970000001e-09,4.714263468e-08,3.8167602410000004e-10,2.3176427789999997e-11,5.841237216e-12,1.030849273e-08,6.820026766e-10,4.568419254e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07563919966,78.05393856,0.2654914383,17.0677448,0.7085324631000001
218,99.542,1604671345.8960001,2020/11/06_15:02:25.896,1,3,5.7776751420000004e-06,7.355768048e-06,1.430150165e-10,1.619160188e-11,1.794636141e-11,1.625370727e-09,4.733553638e-08,3.8232955689999995e-10,2.396757445e-11,6.1900636529999996e-12,1.031183849e-08,6.782984173999999e-10,4.503862908e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07433868406000001,78.12985333,0.262779102,17.02024506,0.7104537775
219,99.993,1604671346.3470001,2020/11/06_15:02:26.347,1,3,5.7773399929999994e-06,7.415213531000001e-06,1.426081475e-10,1.6286156450000002e-11,1.759806884e-11,1.615495293e-09,4.738457093e-08,3.878913579e-10,2.407205685e-11,5.721681375e-12,1.041954523e-08,6.782429062999999e-10,4.483790075e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0738231999,78.01615583,0.2616109534,17.15522264,0.7166703963
220,100.444,1604671346.7979999,2020/11/06_15:02:26.798,1,3,5.774430973999999e-06,7.423751413e-06,1.4634411740000001e-10,1.640024574e-11,1.712230531e-11,1.5996297619999998e-09,4.733190551e-08,3.8136774289999996e-10,2.320175302e-11,6.427640103999999e-12,1.0250517770000001e-08,6.796745389e-10,4.486257199e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07415613230000001,78.23784707,0.2690102682,16.94371763,0.7076652213
221,100.895,1604671347.2489998,2020/11/06_15:02:27.249,1,3,5.7817101150000004e-06,7.452252248e-06,1.3973544540000001e-10,1.719544125e-11,1.7451642559999998e-11,1.603148725e-09,4.730461356e-08,3.8257663700000003e-10,2.355602172e-11,5.5503115120000005e-12,1.029984897e-08,6.747896686000001e-10,4.5201214299999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07469587626,78.171784,0.2593313094,17.02069859,0.7091532037999999
222,101.346,1604671347.7,2020/11/06_15:02:27.700,1,3,5.777288152000001e-06,7.381178875e-06,1.351451034e-10,1.636938675e-11,1.741966814e-11,1.609800293e-09,4.720099867e-08,3.8222316980000004e-10,2.3704337100000002e-11,5.751529461000001e-12,1.027527663e-08,6.830817578e-10,4.4890577370000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07432871802999999,78.154257,0.2508739802,17.01355126,0.7104911205
223,101.79700000000001,1604671348.151,2020/11/06_15:02:28.151,1,3,5.778702871e-06,7.395341981e-06,1.181452852e-10,1.679088986e-11,1.7528672959999998e-11,1.587089238e-09,4.716823199e-08,3.8451847260000004e-10,2.427005472e-11,6.047867502e-12,1.032201347e-08,6.803242414e-10,4.533402473e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07509326454,78.13152579999999,0.22351419170000003,17.09783529,0.7161884392
224,102.24799999999999,1604671348.6020002,2020/11/06_15:02:28.602,1,3,5.780816991e-06,7.3416877060000005e-06,1.4205539519999998e-10,1.677090931e-11,1.71084813e-11,1.633155833e-09,4.72573447e-08,3.817949568e-10,2.3537461910000002e-11,5.362879845e-12,1.030234742e-08,6.816117115000001e-10,4.5449356079999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07511478388,78.10287186,0.2624944459,17.02683309,0.7070372659
225,102.699,1604671349.053,2020/11/06_15:02:29.053,1,3,5.776952547999999e-06,7.3473083829999995e-06,1.398706428e-10,1.697761549e-11,1.7385958989999998e-11,1.635377278e-09,4.718467039e-08,3.8269101780000004e-10,2.3731216639999998e-11,5.841222471e-12,1.020494977e-08,6.788273832e-10,4.425657757e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07335192892999999,78.20502125,0.2599641213,16.91393216,0.7121114002
226,103.15,1604671349.504,2020/11/06_15:02:29.504,1,3,5.777251317e-06,7.446543805e-06,1.40163936e-10,1.6382530749999998e-11,1.680249863e-11,1.639307134e-09,4.708093115e-08,3.8190928199999996e-10,2.3438589610000002e-11,5.862503191000001e-12,1.027078955e-08,6.764283578e-10,4.460839337e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07398157718,78.08220109999999,0.2596272503,17.03377218,0.7098455029
227,103.601,1604671349.955,2020/11/06_15:02:29.955,1,3,5.775294994e-06,7.475132861e-06,1.424685092e-10,1.6664688730000002e-11,1.728906254e-11,1.6319590119999998e-09,4.730103242e-08,3.832797413e-10,2.3316935190000002e-11,6.2481794910000005e-12,1.024626428e-08,6.797543084e-10,4.522703739e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07476346097999999,78.19192005,0.2630583235,16.93779261,0.7110414983
228,104.052,1604671350.4060001,2020/11/06_15:02:30.406,1,3,5.7747711249999995e-06,7.466544503e-06,1.42689846e-10,1.6832781699999998e-11,1.707494215e-11,1.630467983e-09,4.705171008e-08,3.8065040010000003e-10,2.2541383689999998e-11,5.325721201e-12,1.016884532e-08,6.754799497999999e-10,4.520948199e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07515270265,78.21507837,0.2651779247,16.90389217,0.7074715573
229,104.50299999999999,1604671350.857,2020/11/06_15:02:30.857,1,3,5.774697456e-06,7.369882042e-06,1.431866015e-10,1.5638219889999997e-11,1.7463414399999997e-11,1.60785385e-09,4.704270751e-08,3.827064499e-10,2.3209181100000002e-11,6.019565488e-12,1.020415041e-08,6.762911342000001e-10,4.506570464e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07490440444,78.19041147,0.2639851911,16.96047617,0.71371007
230,104.954,1604671351.3079998,2020/11/06_15:02:31.308,1,3,5.777566457e-06,7.40384894e-06,1.427957197e-10,1.612271427e-11,1.716982459e-11,1.600341415e-09,4.715541735e-08,3.802941018e-10,2.405300785e-11,5.715153611e-12,1.021389018e-08,6.805375152000001e-10,4.3945166950000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07290139559,78.22693536,0.2636325318,16.94399863,0.7087426809999999
